CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,B19013001,id,Station ID,area,perimeter,calculatedarea
"123","2",Bronx,"012300","2012300",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005012300","4263",11636.48720070000,3207261.20514000021,"47402","0","1",15164894.247381,14925.757219,297974.666
"551","3",Brooklyn,"055100","3055100",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047055100","4301",7122.61798513000,2510822.12305000005,"120841","0","1",15164894.247381,14925.757219,90909.172
"555","3",Brooklyn,"055500","3055500",,Williamsburg,BK0102,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047055500","4301",7291.56566125000,2830476.76254000003,"187115","0","1",15164894.247381,14925.757219,183672.743
"227.01","2",Bronx,"022701","2022701",,Mount Hope,BX0502,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005022701","4205",4896.08443587000,1257526.85074999998,"31500","0","1",15164894.247381,14925.757219,116829.726
"89","2",Bronx,"008900","2008900",,Hunts Point,BX0201,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005008900","4221",5220.49222214000,1174411.45348999999,"41484","0","1",15164894.247381,14925.757219,109107.910
"31","2",Bronx,"003100","2003100",,Mott Haven-Port Morris,BX0101,BX01,BX01 Melrose-Mott Haven-Port Morris (CD 1 Approximation),"36005003100","4221",5846.67265827000,1680016.49222999997,"41370","0","1",15164894.247381,14925.757219,156080.779
"230","2",Bronx,"023000","2023000",,Pelham Parkway-Van Nest,BX1101,BX11,BX11 Pelham Parkway-Morris Park (CD 11 Approximation),"36005023000","4211",6389.99914229000,1716002.12018999993,"55625","0","1",15164894.247381,14925.757219,159424.077
"248","5",Staten Island,"024800","5024800",,Tottenville-Charleston,SI0305,SI03,SI03 South Shore (CD 3 Approximation),"36085024800","4503",31776.15177590000,17600970.32090000063,"131146","0","1",15164894.247381,14925.757219,1156157.300
"34","4",Queens,"003400","4003400",,Ozone Park (North),QN0904,QN09,QN09 Kew Gardens-Richmond Hill-Woodhaven (CD 9 Approximation),"36081003400","4409",10367.89340170000,2303269.71786999982,"79728","0","1",15164894.247381,14925.757219,156133.758
"1186","3",Brooklyn,"118600","3118600",,East New York-City Line,BK0505,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),"36047118600","4305",5801.67116973000,1415207.50594000006,"80147","0","1",15164894.247381,14925.757219,131477.813
"78","2",Bronx,"007800","2007800",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005007800","4209",8948.31682930000,3356614.71903999988,"61328","0","1",15164894.247381,14925.757219,230726.865
"98","2",Bronx,"009800","2009800",,Castle Hill-Unionport,BX0903,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005009800","4209",10239.31974670000,5571662.88487999979,"56128","0","1",15164894.247381,14925.757219,4297.821
"229.01","2",Bronx,"022901","2022901",,Mount Hope,BX0502,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005022901","4205",4912.93143803000,1298013.06291999994,"50023","0","1",15164894.247381,14925.757219,120591.071
"233.02","2",Bronx,"023302","2023302",,Mount Hope,BX0502,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005023302","4205",3663.70826277000,681178.60939100001,"52092","0","1",15164894.247381,14925.757219,63284.462
"200","2",Bronx,"020000","2020000",,Westchester Square,BX1001,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005020000","4210",11070.29601750000,3681108.43783000018,"46021","0","1",15164894.247381,14925.757219,301302.192
"96","2",Bronx,"009600","2009600",,Westchester Square,BX1001,BX10,BX10 Co-op City-Throgs Neck (CD 10 Approximation),"36005009600","4210",14639.89744660000,7271108.35293000098,"53333","0","1",15164894.247381,14925.757219,588997.222
"13","1",Manhattan,"001300","1001300",,Financial District-Battery Park City,MN0101,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061001300","4121",8814.23648489000,3413079.23357999977,"199576","0","1",15164894.247381,14925.757219,317090.342
"21","1",Manhattan,"002100","1002100",,Tribeca-Civic Center,MN0102,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061002100","4121",6740.33241512000,2560061.41981999995,"250001","0","1",15164894.247381,14925.757219,237839.536
"255","2",Bronx,"025500","2025500",,University Heights (North)-Fordham,BX0701,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005025500","4207",6479.23632412000,1804882.09355999995,"39231","0","1",15164894.247381,14925.757219,164630.407
"261","2",Bronx,"026100","2026100",,University Heights (North)-Fordham,BX0701,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005026100","4207",6370.60799911000,1883009.60467000003,"61552","0","1",15164894.247381,14925.757219,122630.845
"263","2",Bronx,"026300","2026300",,University Heights (North)-Fordham,BX0701,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005026300","4207",7531.64846149000,1717613.86589000002,"37361","0","1",15164894.247381,14925.757219,159578.766
"378","2",Bronx,"037800","2037800",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005037800","4212",5149.28529390000,1433329.89616000000,"43333","0","1",15164894.247381,14925.757219,133162.186
"380","2",Bronx,"038000","2038000",,Williamsbridge-Olinville,BX1201,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005038000","4212",6060.98517499000,2283171.51625999995,"41942","0","1",15164894.247381,14925.757219,212116.321
"257","2",Bronx,"025700","2025700",,University Heights (North)-Fordham,BX0701,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005025700","4207",8955.90467105000,1670305.64415999991,"57241","0","1",15164894.247381,14925.757219,70231.398
"269","2",Bronx,"026900","2026900",,University Heights (North)-Fordham,BX0701,BX07,BX07 Fordham-Bedford Park-Norwood (CD 7 Approximation),"36005026900","4207",12031.42929660000,4241425.47199000046,"27374","0","1",15164894.247381,14925.757219,262381.344
"93.01","2",Bronx,"009301","2009301",,Hunts Point,BX0201,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005009301","4221",11477.80363690000,6151422.20196999982,"47185","0","1",15164894.247381,14925.757219,341676.609
"117.01","2",Bronx,"011701","2011701",,Hunts Point,BX0201,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005011701","4221",7838.28977158000,2404622.83233000012,"33967","0","1",15164894.247381,14925.757219,27332.358
"64","5",Staten Island,"006400","5006400",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085006400","4502",12755.17948190000,7635280.86737999972,"63462","0","1",15164894.247381,14925.757219,397666.098
"70.02","5",Staten Island,"007002","5007002",,Grasmere-Arrochar-South Beach-Dongan Hills,SI0201,SI02,SI02 Mid-Island (CD 2 Approximation),"36085007002","4502",22274.83216560000,23647565.04199999943,"91509","0","1",15164894.247381,14925.757219,14388.000
"1142.01","3",Brooklyn,"114201","3114201",,Cypress Hills,BK0501,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),"36047114201","4305",10598.77247140000,3224257.51092999987,"41657","0","1",15164894.247381,14925.757219,274999.616
"1146","3",Brooklyn,"114600","3114600",,Cypress Hills,BK0501,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),"36047114600","4305",5920.55761185000,1725972.86083999998,"83476","0","1",15164894.247381,14925.757219,160348.983
"886","3",Brooklyn,"088600","3088600",,East Flatbush-Remsen Village,BK1704,BK17,BK17 East Flatbush (CD 17 Approximation),"36047088600","4317",6407.07184390000,1938602.57016999996,"48949","0","1",15164894.247381,14925.757219,137177.770
"908","3",Brooklyn,"090800","3090800",,Brownsville,BK1602,BK16,BK16 Ocean Hill-Brownsville (CD 16 Approximation),"36047090800","4316",7555.77797893000,3194827.57304000016,"23821","0","1",15164894.247381,14925.757219,296810.532
"1144","3",Brooklyn,"114400","3114400",,East New York (North),BK0502,BK05,BK05 East New York-Cypress Hills (CD 5 Approximation),"36047114400","4305",9939.33185635000,4617590.28820999991,"77957","0","1",15164894.247381,14925.757219,428990.179
"189","2",Bronx,"018900","2018900",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005018900","4204",8004.65777116000,3924064.96914999979,"45770","0","1",15164894.247381,14925.757219,261611.474
"193","2",Bronx,"019300","2019300",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005019300","4204",9040.22896671000,2587522.51636999985,"38663","0","1",15164894.247381,14925.757219,80960.460
"177.01","2",Bronx,"017701","2017701",,Concourse-Concourse Village,BX0401,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017701","4204",5297.41614518000,1147218.69039999996,"30375","0","1",15164894.247381,14925.757219,76310.353
"177.02","2",Bronx,"017702","2017702",,Mount Eden-Claremont (West),BX0403,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005017702","4204",6908.97996023000,1516149.57388000004,"47963","0","1",15164894.247381,14925.757219,106893.180
"199","2",Bronx,"019900","2019900",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005019900","4204",5753.91328317000,1908129.23093999992,"35139","0","1",15164894.247381,14925.757219,177273.514
"211","2",Bronx,"021100","2021100",,Highbridge,BX0402,BX04,BX04 Highbridge-Concourse (CD 4 Approximation),"36005021100","4204",6198.75002387000,1643928.60095999995,"42077","0","1",15164894.247381,14925.757219,151071.921
"293.02","2",Bronx,"029302","2029302",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005029302","4208",11984.85374500000,4681742.67681000009,"121250","0","1",15164894.247381,14925.757219,105546.265
"273","1",Manhattan,"027300","1027300",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061027300","4112",8366.38526816000,1904895.76481000008,"118346","0","1",15164894.247381,14925.757219,176974.518
"281","1",Manhattan,"028100","1028100",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061028100","4112",4855.38175209000,972223.47639299999,"112969","0","1",15164894.247381,14925.757219,90324.560
"295","2",Bronx,"029500","2029500",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005029500","4208",9091.90697593000,2525167.18950999994,"95435","0","1",15164894.247381,14925.757219,163769.385
"297","2",Bronx,"029700","2029700",,Riverdale-Spuyten Duyvil,BX0803,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005029700","4208",8469.58771999000,2505844.98646999989,"97132","0","1",15164894.247381,14925.757219,17146.253
"60","2",Bronx,"006000","2006000",,West Farms,BX0601,BX06,BX06 Tremont-Belmont-West Farms (CD 6 Approximation),"36005006000","4263",7936.38571279000,3643501.63064000010,"47375","0","1",15164894.247381,14925.757219,322111.475
"161","2",Bronx,"016100","2016100",,Crotona Park East,BX0303,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005016100","4263",6476.48436023000,2574283.91014999989,"22286","0","1",15164894.247381,14925.757219,239158.893
"241","1",Manhattan,"024100","1024100",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024100","4112",6466.01157963000,1909667.10648000007,"59054","0","1",15164894.247381,14925.757219,177416.385
"247","1",Manhattan,"024700","1024700",,Washington Heights (South),MN1201,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061024700","4112",6989.39518657000,2731880.53432000009,"42446","0","1",15164894.247381,14925.757219,216552.263
"846.02","4",Queens,"084602","4084602",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084602","4410",19042.98772410000,7743160.34061999992,"79707","0","1",15164894.247381,14925.757219,109495.038
"185.02","2",Bronx,"018502","2018502",,Morrisania,BX0301,BX03,BX03 Morrisania-Crotona Park East (CD 3 Approximation),"36005018502","4263",8644.61347208000,2447227.85309999995,"21635","0","1",15164894.247381,14925.757219,40090.887
"619","4",Queens,"061900","4061900",,Middle Village,QN0504,QN05,QN05 Ridgewood-Maspeth-Middle Village (CD 5 Approximation),"36081061900","4405",8871.38905113000,2553641.93035000004,"82500","0","1",15164894.247381,14925.757219,576.073
"401.02","4",Queens,"040102","4040102",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081040102","4403",4784.40978157000,1336041.15889999992,"71283","0","1",15164894.247381,14925.757219,124123.691
"191","1",Manhattan,"019100","1019100",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019100","4107",6614.17877112000,2385202.72850000020,"135934","0","1",15164894.247381,14925.757219,158796.534
"195","1",Manhattan,"019500","1019500",,Upper West Side-Manhattan Valley,MN0703,MN07,MN07 Upper West Side (CD 7 Approximation),"36061019500","4107",6579.74106014000,2338296.49011000013,"113379","0","1",15164894.247381,14925.757219,155768.710
"281","2",Bronx,"028100","2028100",,Kingsbridge Heights-Van Cortlandt Village,BX0801,BX08,BX08 Riverdale-Kingsbridge-Marble Hill (CD 8 Approximation),"36005028100","4208",5583.93477162000,1389942.43238999997,"67917","0","1",15164894.247381,14925.757219,73136.564
"435.03","2",Bronx,"043503","2043503",,Van Cortlandt Park,BX2691,BX26,BX26 Van Cortlandt Park (JIA 26 Equivalent),"36005043503","4208",32864.11423850000,50658600.28819999844,"88438","0","1",15164894.247381,14925.757219,981185.459
"205.01","2",Bronx,"020501","2020501",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005020501","4205",7750.42490641000,2963902.47575999983,"17056","0","1",15164894.247381,14925.757219,31221.155
"205.02","2",Bronx,"020502","2020502",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005020502","4205",4451.88242509000,1087282.09813999990,"28510","0","1",15164894.247381,14925.757219,25040.232
"358","2",Bronx,"035800","2035800",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005035800","4212",11178.46441990000,7018832.06407999992,"85804","0","1",15164894.247381,14925.757219,532129.642
"462.08","2",Bronx,"046208","2046208",,Eastchester-Edenwald-Baychester,BX1202,BX12,BX12 Wakefield-Williamsbridge-Eastchester (CD 12 Approximation),"36005046208","4212",14071.85250680000,5212691.11876999959,"88817","0","1",15164894.247381,14925.757219,360793.940
"279","1",Manhattan,"027900","1027900",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061027900","4112",7385.12437184000,1941500.06309999991,"57671","0","1",15164894.247381,14925.757219,180373.238
"283","1",Manhattan,"028300","1028300",,Washington Heights (North),MN1202,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061028300","4112",6277.24840317000,1628091.19668999990,"67417","0","1",15164894.247381,14925.757219,151256.053
"303","1",Manhattan,"030300","1030300",,Inwood,MN1203,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061030300","4112",6142.66243358000,1685292.55508999992,"85114","0","1",15164894.247381,14925.757219,156573.089
"307","1",Manhattan,"030700","1030700",,Inwood,MN1203,MN12,MN12 Washington Heights-Inwood (CD 12 Equivalent),"36061030700","4112",4134.72276455000,905520.63792400004,"113510","0","1",15164894.247381,14925.757219,84126.803
"243.02","1",Manhattan,"024302","1024302",,Harlem (North),MN1002,MN10,MN10 Harlem (CD 10 Equivalent),"36061024302","4110",7529.34332297000,2271372.62801000010,"26301","0","1",15164894.247381,14925.757219,206535.501
"297","4",Queens,"029700","4029700",,Astoria (East)-Woodside (North),QN0104,QN01,QN01 Astoria-Queensbridge (CD 1 Equivalent),"36081029700","4401",12842.22490690000,5596630.58071999997,"98125","0","1",15164894.247381,14925.757219,221944.406
"309.06","4",Queens,"030906","4030906",,Jackson Heights,QN0301,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081030906","4403",6071.60731965000,2332469.95281999977,"79075","0","1",15164894.247381,14925.757219,39485.943
"561","3",Brooklyn,"056100","3056100",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056100","4301",8469.79171919000,3577848.23389999988,"146250","0","1",15164894.247381,14925.757219,267155.504
"565","3",Brooklyn,"056500","3056500",,Greenpoint,BK0101,BK01,BK01 Williamsburg-Greenpoint (CD 1 Equivalent),"36047056500","4301",6717.43897146000,2557314.29209000012,"113634","0","1",15164894.247381,14925.757219,232310.115
"373","4",Queens,"037300","4037300",,East Elmhurst,QN0302,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081037300","4403",7365.48979851000,2553731.06621999992,"78413","0","1",15164894.247381,14925.757219,4911.804
"381","4",Queens,"038100","4038100",,North Corona,QN0303,QN03,QN03 Jackson Heights-East Elmhurst (CD 3 Approximation),"36081038100","4403",7065.66291242000,3074856.08369999984,"75521","0","1",15164894.247381,14925.757219,249462.523
"198","5",Staten Island,"019800","5019800",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085019800","4503",44048.99374100000,61325646.06979999691,"122321","0","1",15164894.247381,14925.757219,1352345.413
"208.03","5",Staten Island,"020803","5020803",,Annadale-Huguenot-Prince's Bay-Woodrow,SI0304,SI03,SI03 South Shore (CD 3 Approximation),"36085020803","4503",19426.18102210000,22624234.26410000026,"117218","0","1",15164894.247381,14925.757219,415717.591
"220.01","4",Queens,"022001","4022001",,Jamaica Hills-Briarwood,QN0805,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081022001","4408",9538.38536183000,4210341.59676999971,"84375","0","1",15164894.247381,14925.757219,302831.288
"36","5",Staten Island,"003600","5003600",,Rosebank-Shore Acres-Park Hill,SI0103,SI01,SI01 North Shore (CD 1 Equivalent),"36085003600","4501",10619.11528640000,4416091.87064000033,"88155","0","1",15164894.247381,14925.757219,38211.993
